Fecha,NumeroReserva,Huesped,TipoHabitacion,Empleado,Noches,Total,Calidad
13/08/2025, 4168, Valentina Torres DNI 36282999, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
09/10/2025, 4169, Sofia Sosa DNI 37073911, DOBLE, Miguel Torcuato, 13, 234000, ALTA
06/09/2025, 4170, Laura Gomez DNI 43083557, DOBLE, Miguel Torcuato, 5, 90000, BAJA
13/06/2025, 4171, Marcos Perez DNI 43143405, SUITE, Miguel Torcuato, 15, 450000, ALTA
20/01/2025, 4172, Diego Torres DNI 23281126, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
17/05/2025, 4173, Pedro Mendez DNI 39534786, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
22/11/2025, 4174, Lucia Ruiz DNI 31938253, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
03/12/2025, 4175, Diego Gomez DNI 11460579, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
20/06/2025, 4176, Carlos Sosa DNI 24461899, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
07/06/2025, 4177, Diego Mendez DNI 29935396, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
28/12/2025, 4178, Marcos Mendez DNI 13730056, DOBLE, Miguel Torcuato, 15, 270000, ALTA
01/11/2025, 4179, Juan Diaz DNI 47084772, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
19/12/2025, 4180, Diego Torres DNI 38708182, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
03/02/2025, 4181, Sofia Sosa DNI 46834740, SUITE, Miguel Torcuato, 13, 390000, ALTA
03/04/2025, 4182, Marcos Sosa DNI 31026433, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
11/05/2025, 4183, Valentina Sosa DNI 20178071, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
08/06/2025, 4184, Lucia Lopez DNI 45130711, SUITE, Miguel Torcuato, 1, 30000, BAJA
09/03/2025, 4185, Carlos Sosa DNI 25368429, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
17/02/2025, 4186, Lucia Gomez DNI 10490529, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
17/12/2025, 4187, Sofia Herrera DNI 21006573, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
18/01/2025, 4188, Marcos Sosa DNI 38400653, DOBLE, Miguel Torcuato, 14, 252000, ALTA
02/11/2025, 4189, Carlos Torres DNI 23982078, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
24/06/2025, 4190, Juan Diaz DNI 15756028, DOBLE, Miguel Torcuato, 5, 90000, BAJA
30/05/2025, 4191, Juan Sosa DNI 48134436, SUITE, Miguel Torcuato, 2, 60000, BAJA
02/12/2025, 4192, Pedro Diaz DNI 24018179, DOBLE, Miguel Torcuato, 12, 216000, ALTA
06/03/2025, 4193, Valentina Mendez DNI 29824014, SUITE, Miguel Torcuato, 8, 240000, ALTA
10/12/2025, 4194, Lucia Fernandez DNI 31801485, SUITE, Miguel Torcuato, 14, 420000, ALTA
13/06/2025, 4195, Lucia Herrera DNI 20274484, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
07/09/2025, 4196, Laura Ruiz DNI 21617720, SUITE, Miguel Torcuato, 2, 60000, BAJA
28/09/2025, 4197, Sofia Lopez DNI 19857357, DOBLE, Miguel Torcuato, 1, 18000, BAJA
01/01/2025, 4198, Carlos Herrera DNI 36059039, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
02/02/2025, 4199, Laura Fernandez DNI 40092767, SUITE, Miguel Torcuato, 10, 300000, ALTA
31/08/2025, 4200, Diego Mendez DNI 46546030, DOBLE, Miguel Torcuato, 3, 54000, BAJA
24/07/2025, 4201, Valentina Lopez DNI 30562472, DOBLE, Miguel Torcuato, 14, 252000, ALTA
07/11/2025, 4202, Juan Mendez DNI 28297827, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
20/01/2025, 4203, Carlos Herrera DNI 19656934, SUITE, Miguel Torcuato, 4, 120000, MEDIA
07/12/2025, 4204, Ana Ruiz DNI 22294706, SUITE, Miguel Torcuato, 6, 180000, MEDIA
22/03/2025, 4205, Ana Gomez DNI 23725073, SUITE, Miguel Torcuato, 14, 420000, ALTA
15/01/2025, 4206, Pedro Torres DNI 28157074, SUITE, Miguel Torcuato, 3, 90000, BAJA
25/12/2025, 4207, Marcos Lopez DNI 37066283, SUITE, Miguel Torcuato, 9, 270000, ALTA
08/03/2025, 4208, Sofia Lopez DNI 40176345, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
11/12/2025, 4209, Sofia Lopez DNI 13344956, SUITE, Miguel Torcuato, 7, 210000, ALTA
09/03/2025, 4210, Diego Lopez DNI 39831243, SUITE, Miguel Torcuato, 3, 90000, BAJA
15/09/2025, 4211, Juan Mendez DNI 26359650, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
27/09/2025, 4212, Ana Herrera DNI 37403641, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
29/05/2025, 4213, Juan Sosa DNI 20776077, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
07/07/2025, 4214, Carlos Herrera DNI 47308108, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
05/01/2025, 4215, Laura Torres DNI 42401872, DOBLE, Miguel Torcuato, 13, 234000, ALTA
30/08/2025, 4216, Lucia Gomez DNI 29308714, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
31/03/2025, 4217, Sofia Torres DNI 48409946, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
30/07/2025, 4218, Valentina Diaz DNI 41746104, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
07/07/2025, 4219, Sofia Torres DNI 34148877, SUITE, Miguel Torcuato, 3, 90000, BAJA
06/02/2025, 4220, Laura Gomez DNI 32419398, DOBLE, Miguel Torcuato, 5, 90000, BAJA
24/11/2025, 4221, Ana Ruiz DNI 27615150, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
08/05/2025, 4222, Lucia Fernandez DNI 34038992, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
30/05/2025, 4223, Diego Ruiz DNI 23676866, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
11/08/2025, 4224, Valentina Perez DNI 20693161, SUITE, Miguel Torcuato, 13, 390000, ALTA
24/01/2025, 4225, Laura Diaz DNI 28552065, DOBLE, Miguel Torcuato, 3, 54000, BAJA
21/12/2025, 4226, Ana Fernandez DNI 25422651, SUITE, Miguel Torcuato, 13, 390000, ALTA
18/10/2025, 4227, Ana Mendez DNI 49879404, DOBLE, Miguel Torcuato, 15, 270000, ALTA
03/06/2025, 4228, Lucia Fernandez DNI 43545074, SUITE, Miguel Torcuato, 14, 420000, ALTA
19/10/2025, 4229, Ana Perez DNI 30229762, SUITE, Miguel Torcuato, 8, 240000, ALTA
22/10/2025, 4230, Pedro Ruiz DNI 21819455, SUITE, Miguel Torcuato, 3, 90000, BAJA
06/03/2025, 4231, Pedro Perez DNI 44185240, SUITE, Miguel Torcuato, 8, 240000, ALTA
18/01/2025, 4232, Carlos Mendez DNI 49999553, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
10/12/2025, 4233, Diego Lopez DNI 15167310, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
09/11/2025, 4234, Diego Lopez DNI 30581638, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
07/10/2025, 4235, Lucia Torres DNI 33414950, SUITE, Miguel Torcuato, 9, 270000, ALTA
18/09/2025, 4236, Valentina Herrera DNI 36353399, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
07/11/2025, 4237, Sofia Herrera DNI 45376311, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
21/12/2025, 4238, Lucia Mendez DNI 45341403, SUITE, Miguel Torcuato, 7, 210000, ALTA
03/06/2025, 4239, Sofia Perez DNI 29690375, SUITE, Miguel Torcuato, 3, 90000, BAJA
23/04/2025, 4240, Valentina Perez DNI 14571258, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
10/01/2025, 4241, Sofia Sosa DNI 46076414, SUITE, Miguel Torcuato, 9, 270000, ALTA
22/03/2025, 4242, Marcos Torres DNI 37010666, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
16/06/2025, 4243, Carlos Mendez DNI 14885887, DOBLE, Miguel Torcuato, 2, 36000, BAJA
21/08/2025, 4244, Valentina Ruiz DNI 32596847, SUITE, Miguel Torcuato, 15, 450000, ALTA
15/11/2025, 4245, Pedro Herrera DNI 45392921, SUITE, Miguel Torcuato, 15, 450000, ALTA
24/02/2025, 4246, Diego Fernandez DNI 34080772, DOBLE, Miguel Torcuato, 5, 90000, BAJA
11/10/2025, 4247, Carlos Ruiz DNI 19069028, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
21/12/2025, 4248, Diego Perez DNI 14384383, SUITE, Miguel Torcuato, 5, 150000, MEDIA
25/12/2025, 4249, Pedro Diaz DNI 18248175, SUITE, Miguel Torcuato, 3, 90000, BAJA
11/03/2025, 4250, Carlos Sosa DNI 39593177, SUITE, Miguel Torcuato, 14, 420000, ALTA
19/12/2025, 4251, Diego Fernandez DNI 25842141, DOBLE, Miguel Torcuato, 15, 270000, ALTA
08/04/2025, 4252, Pedro Ruiz DNI 10066579, DOBLE, Miguel Torcuato, 1, 18000, BAJA
14/09/2025, 4253, Laura Mendez DNI 42377879, SUITE, Miguel Torcuato, 14, 420000, ALTA
04/09/2025, 4254, Valentina Diaz DNI 33916220, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
02/09/2025, 4255, Laura Mendez DNI 41650468, DOBLE, Miguel Torcuato, 4, 72000, BAJA
24/11/2025, 4256, Sofia Lopez DNI 39822488, SUITE, Miguel Torcuato, 6, 180000, MEDIA
24/03/2025, 4257, Carlos Sosa DNI 41921182, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
01/02/2025, 4258, Carlos Lopez DNI 42490084, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
20/03/2025, 4259, Valentina Fernandez DNI 44952006, SUITE, Miguel Torcuato, 10, 300000, ALTA
18/10/2025, 4260, Carlos Lopez DNI 14277053, DOBLE, Miguel Torcuato, 15, 270000, ALTA
07/05/2025, 4261, Pedro Mendez DNI 26340542, SUITE, Miguel Torcuato, 13, 390000, ALTA
06/04/2025, 4262, Laura Gomez DNI 13606438, DOBLE, Miguel Torcuato, 15, 270000, ALTA
11/07/2025, 4263, Marcos Mendez DNI 40271583, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
27/03/2025, 4264, Laura Perez DNI 23152048, DOBLE, Miguel Torcuato, 15, 270000, ALTA
28/04/2025, 4265, Lucia Herrera DNI 34853032, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
21/04/2025, 4266, Sofia Lopez DNI 23136445, SUITE, Miguel Torcuato, 5, 150000, MEDIA
03/06/2025, 4267, Diego Sosa DNI 16291807, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
24/02/2025, 4268, Ana Torres DNI 35303909, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
26/11/2025, 4269, Juan Perez DNI 44816316, SUITE, Miguel Torcuato, 8, 240000, ALTA
16/10/2025, 4270, Juan Sosa DNI 12249730, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
03/10/2025, 4271, Juan Sosa DNI 11430216, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
16/01/2025, 4272, Valentina Ruiz DNI 25657936, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
16/12/2025, 4273, Juan Torres DNI 34290124, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
14/03/2025, 4274, Lucia Torres DNI 22866996, SUITE, Miguel Torcuato, 3, 90000, BAJA
25/12/2025, 4275, Carlos Torres DNI 44553581, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
24/02/2025, 4276, Valentina Sosa DNI 12359206, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
02/05/2025, 4277, Laura Mendez DNI 49974238, DOBLE, Miguel Torcuato, 4, 72000, BAJA
02/02/2025, 4278, Ana Diaz DNI 23563826, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
24/09/2025, 4279, Marcos Sosa DNI 10397493, SUITE, Miguel Torcuato, 15, 450000, ALTA
11/07/2025, 4280, Ana Lopez DNI 41523873, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
09/01/2025, 4281, Diego Lopez DNI 29390567, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
08/12/2025, 4282, Lucia Ruiz DNI 23542077, SUITE, Miguel Torcuato, 6, 180000, MEDIA
08/12/2025, 4283, Diego Lopez DNI 23859415, DOBLE, Miguel Torcuato, 2, 36000, BAJA
10/04/2025, 4284, Diego Mendez DNI 13304250, SUITE, Miguel Torcuato, 12, 360000, ALTA
12/11/2025, 4285, Sofia Gomez DNI 33927313, SUITE, Miguel Torcuato, 3, 90000, BAJA
03/04/2025, 4286, Laura Gomez DNI 29433144, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
13/08/2025, 4287, Diego Torres DNI 36478621, SUITE, Miguel Torcuato, 6, 180000, MEDIA
17/07/2025, 4288, Laura Torres DNI 38864621, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
01/05/2025, 4289, Sofia Torres DNI 22722550, SUITE, Miguel Torcuato, 2, 60000, BAJA
18/11/2025, 4290, Lucia Gomez DNI 45893096, SUITE, Miguel Torcuato, 3, 90000, BAJA
17/09/2025, 4291, Sofia Mendez DNI 21094818, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
25/02/2025, 4292, Juan Lopez DNI 17811448, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
28/01/2025, 4293, Laura Torres DNI 20022883, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
21/02/2025, 4294, Lucia Herrera DNI 44427188, SUITE, Miguel Torcuato, 15, 450000, ALTA
31/07/2025, 4295, Lucia Torres DNI 44926612, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
05/04/2025, 4296, Juan Perez DNI 12867485, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
15/12/2025, 4297, Marcos Perez DNI 49828887, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
26/10/2025, 4298, Ana Sosa DNI 35086438, DOBLE, Miguel Torcuato, 1, 18000, BAJA
01/03/2025, 4299, Sofia Fernandez DNI 48701042, SUITE, Miguel Torcuato, 13, 390000, ALTA
15/03/2025, 4300, Valentina Sosa DNI 45248092, SUITE, Miguel Torcuato, 3, 90000, BAJA
07/12/2025, 4301, Carlos Torres DNI 19401474, DOBLE, Miguel Torcuato, 5, 90000, BAJA
14/07/2025, 4302, Lucia Herrera DNI 20453353, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
07/01/2025, 4303, Laura Perez DNI 26956623, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
10/08/2025, 4304, Sofia Ruiz DNI 30093627, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
23/09/2025, 4305, Carlos Mendez DNI 36901767, DOBLE, Miguel Torcuato, 2, 36000, BAJA
28/07/2025, 4306, Valentina Perez DNI 20646666, DOBLE, Miguel Torcuato, 5, 90000, BAJA
22/06/2025, 4307, Sofia Gomez DNI 19391246, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
20/06/2025, 4308, Ana Herrera DNI 34506367, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
08/08/2025, 4309, Sofia Herrera DNI 41696059, SUITE, Miguel Torcuato, 10, 300000, ALTA
15/06/2025, 4310, Juan Mendez DNI 43398316, DOBLE, Miguel Torcuato, 3, 54000, BAJA
04/11/2025, 4311, Valentina Sosa DNI 45582274, SUITE, Miguel Torcuato, 9, 270000, ALTA
24/05/2025, 4312, Juan Fernandez DNI 33800691, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
09/06/2025, 4313, Juan Mendez DNI 38827219, SUITE, Miguel Torcuato, 7, 210000, ALTA
19/08/2025, 4314, Lucia Perez DNI 36979189, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
19/07/2025, 4315, Diego Ruiz DNI 22663166, DOBLE, Miguel Torcuato, 14, 252000, ALTA
01/10/2025, 4316, Lucia Gomez DNI 15728820, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
20/11/2025, 4317, Juan Herrera DNI 26567149, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
23/01/2025, 4318, Lucia Fernandez DNI 43131058, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
03/04/2025, 4319, Lucia Diaz DNI 19207858, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
03/06/2025, 4320, Sofia Fernandez DNI 39207335, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
17/08/2025, 4321, Diego Diaz DNI 20714244, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
15/07/2025, 4322, Juan Herrera DNI 18296265, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
18/12/2025, 4323, Lucia Lopez DNI 18345242, SUITE, Miguel Torcuato, 9, 270000, ALTA
14/10/2025, 4324, Laura Sosa DNI 12368313, SUITE, Miguel Torcuato, 14, 420000, ALTA
12/08/2025, 4325, Valentina Lopez DNI 33307439, SUITE, Miguel Torcuato, 12, 360000, ALTA
04/03/2025, 4326, Diego Diaz DNI 45793559, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
26/11/2025, 4327, Pedro Herrera DNI 27752345, DOBLE, Miguel Torcuato, 1, 18000, BAJA
08/04/2025, 4328, Ana Torres DNI 22266797, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
04/04/2025, 4329, Pedro Torres DNI 31280270, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
08/10/2025, 4330, Pedro Herrera DNI 13386041, DOBLE, Miguel Torcuato, 3, 54000, BAJA
12/07/2025, 4331, Juan Fernandez DNI 41228157, DOBLE, Miguel Torcuato, 13, 234000, ALTA
12/09/2025, 4332, Juan Mendez DNI 23782881, SUITE, Miguel Torcuato, 13, 390000, ALTA
19/05/2025, 4333, Ana Lopez DNI 13666318, DOBLE, Miguel Torcuato, 3, 54000, BAJA
08/01/2025, 4334, Sofia Gomez DNI 33096511, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
05/08/2025, 4335, Sofia Diaz DNI 32296638, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
17/09/2025, 4336, Marcos Gomez DNI 16194062, SUITE, Miguel Torcuato, 4, 120000, MEDIA
02/11/2025, 4337, Lucia Fernandez DNI 13849378, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
12/01/2025, 4338, Ana Fernandez DNI 34187897, DOBLE, Miguel Torcuato, 4, 72000, BAJA
05/06/2025, 4339, Ana Mendez DNI 45449150, DOBLE, Miguel Torcuato, 3, 54000, BAJA
29/07/2025, 4340, Laura Mendez DNI 33332999, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
02/09/2025, 4341, Marcos Fernandez DNI 22584201, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
25/01/2025, 4342, Sofia Sosa DNI 13729837, SUITE, Miguel Torcuato, 10, 300000, ALTA
22/05/2025, 4343, Carlos Torres DNI 18005257, DOBLE, Miguel Torcuato, 1, 18000, BAJA
19/12/2025, 4344, Diego Mendez DNI 29113976, DOBLE, Miguel Torcuato, 4, 72000, BAJA
19/10/2025, 4345, Marcos Perez DNI 27740942, DOBLE, Miguel Torcuato, 1, 18000, BAJA
20/10/2025, 4346, Diego Diaz DNI 14995805, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
17/08/2025, 4347, Ana Lopez DNI 12195604, DOBLE, Miguel Torcuato, 1, 18000, BAJA
26/06/2025, 4348, Laura Mendez DNI 19690151, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
07/12/2025, 4349, Juan Sosa DNI 35311426, DOBLE, Miguel Torcuato, 5, 90000, BAJA
28/10/2025, 4350, Sofia Mendez DNI 15868036, SUITE, Miguel Torcuato, 7, 210000, ALTA
26/10/2025, 4351, Ana Lopez DNI 26021889, DOBLE, Miguel Torcuato, 13, 234000, ALTA
28/10/2025, 4352, Sofia Gomez DNI 37932085, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
30/12/2025, 4353, Pedro Herrera DNI 41915202, SUITE, Miguel Torcuato, 2, 60000, BAJA
20/01/2025, 4354, Pedro Diaz DNI 30967640, SUITE, Miguel Torcuato, 13, 390000, ALTA
28/10/2025, 4355, Lucia Ruiz DNI 20571992, SUITE, Miguel Torcuato, 14, 420000, ALTA
04/12/2025, 4356, Lucia Sosa DNI 10982876, SUITE, Miguel Torcuato, 4, 120000, MEDIA
03/03/2025, 4357, Lucia Diaz DNI 41400182, SUITE, Miguel Torcuato, 12, 360000, ALTA
08/02/2025, 4358, Lucia Ruiz DNI 49073288, DOBLE, Miguel Torcuato, 3, 54000, BAJA
09/02/2025, 4359, Pedro Lopez DNI 32656333, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
30/08/2025, 4360, Sofia Sosa DNI 39339569, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
05/10/2025, 4361, Ana Perez DNI 11036494, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
16/02/2025, 4362, Diego Torres DNI 32132478, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
14/04/2025, 4363, Pedro Sosa DNI 34264832, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
25/07/2025, 4364, Diego Ruiz DNI 41790305, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
08/01/2025, 4365, Laura Fernandez DNI 27591941, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
09/01/2025, 4366, Sofia Perez DNI 40503325, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
19/12/2025, 4367, Laura Gomez DNI 32233270, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
30/09/2025, 4368, Valentina Ruiz DNI 39111415, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
03/05/2025, 4369, Sofia Perez DNI 32834913, SUITE, Miguel Torcuato, 10, 300000, ALTA
24/11/2025, 4370, Lucia Fernandez DNI 10307203, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
08/02/2025, 4371, Marcos Torres DNI 23076644, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
22/10/2025, 4372, Juan Torres DNI 40959891, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
01/08/2025, 4373, Marcos Diaz DNI 30396783, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
02/10/2025, 4374, Juan Fernandez DNI 39587526, DOBLE, Miguel Torcuato, 15, 270000, ALTA
18/12/2025, 4375, Diego Perez DNI 36713379, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
11/02/2025, 4376, Carlos Perez DNI 47270067, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
28/12/2025, 4377, Lucia Torres DNI 23497949, DOBLE, Miguel Torcuato, 1, 18000, BAJA
14/03/2025, 4378, Marcos Diaz DNI 28288905, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
02/06/2025, 4379, Valentina Diaz DNI 15213010, SUITE, Miguel Torcuato, 10, 300000, ALTA
21/01/2025, 4380, Carlos Torres DNI 17289389, SUITE, Miguel Torcuato, 3, 90000, BAJA
04/05/2025, 4381, Ana Perez DNI 39652500, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
24/06/2025, 4382, Juan Sosa DNI 35238844, SUITE, Miguel Torcuato, 3, 90000, BAJA
23/03/2025, 4383, Sofia Diaz DNI 21032456, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
13/11/2025, 4384, Lucia Sosa DNI 33317101, DOBLE, Miguel Torcuato, 2, 36000, BAJA
21/08/2025, 4385, Diego Lopez DNI 22346154, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
27/10/2025, 4386, Pedro Perez DNI 15436107, DOBLE, Miguel Torcuato, 2, 36000, BAJA
10/11/2025, 4387, Pedro Gomez DNI 23520275, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
07/03/2025, 4388, Pedro Herrera DNI 46338831, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
03/03/2025, 4389, Carlos Lopez DNI 23336099, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
23/08/2025, 4390, Valentina Ruiz DNI 17460247, SUITE, Miguel Torcuato, 6, 180000, MEDIA
27/12/2025, 4391, Ana Lopez DNI 41889856, SUITE, Miguel Torcuato, 2, 60000, BAJA
14/10/2025, 4392, Ana Sosa DNI 16516728, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
19/02/2025, 4393, Valentina Diaz DNI 37414725, SUITE, Miguel Torcuato, 3, 90000, BAJA
08/12/2025, 4394, Juan Gomez DNI 12742454, SUITE, Miguel Torcuato, 9, 270000, ALTA
20/01/2025, 4395, Laura Ruiz DNI 36173951, SUITE, Miguel Torcuato, 11, 330000, ALTA
01/03/2025, 4396, Juan Herrera DNI 39070492, SUITE, Miguel Torcuato, 14, 420000, ALTA
05/03/2025, 4397, Carlos Fernandez DNI 41049945, DOBLE, Miguel Torcuato, 13, 234000, ALTA
01/03/2025, 4398, Carlos Perez DNI 44596143, SUITE, Miguel Torcuato, 4, 120000, MEDIA
02/05/2025, 4399, Carlos Ruiz DNI 35639584, SUITE, Miguel Torcuato, 8, 240000, ALTA
09/08/2025, 4400, Marcos Fernandez DNI 13750852, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
18/07/2025, 4401, Laura Torres DNI 21393256, SUITE, Miguel Torcuato, 5, 150000, MEDIA
23/03/2025, 4402, Sofia Torres DNI 35630393, DOBLE, Miguel Torcuato, 15, 270000, ALTA
23/05/2025, 4403, Diego Diaz DNI 44205462, DOBLE, Miguel Torcuato, 14, 252000, ALTA
06/04/2025, 4404, Marcos Lopez DNI 21439817, DOBLE, Miguel Torcuato, 12, 216000, ALTA
07/12/2025, 4405, Diego Diaz DNI 20328320, DOBLE, Miguel Torcuato, 1, 18000, BAJA
23/01/2025, 4406, Valentina Mendez DNI 12175104, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
24/05/2025, 4407, Marcos Torres DNI 44073271, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
27/06/2025, 4408, Marcos Gomez DNI 46357591, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
07/08/2025, 4409, Juan Fernandez DNI 46472173, DOBLE, Miguel Torcuato, 15, 270000, ALTA
21/11/2025, 4410, Sofia Lopez DNI 19580001, SUITE, Miguel Torcuato, 5, 150000, MEDIA
19/08/2025, 4411, Diego Herrera DNI 30685178, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
09/11/2025, 4412, Lucia Gomez DNI 41858347, DOBLE, Miguel Torcuato, 3, 54000, BAJA
30/07/2025, 4413, Valentina Mendez DNI 40736257, DOBLE, Miguel Torcuato, 3, 54000, BAJA
08/10/2025, 4414, Marcos Perez DNI 29625258, SUITE, Miguel Torcuato, 9, 270000, ALTA
14/07/2025, 4415, Carlos Gomez DNI 42479928, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
12/07/2025, 4416, Valentina Diaz DNI 36519381, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
18/07/2025, 4417, Valentina Herrera DNI 35492557, SUITE, Miguel Torcuato, 1, 30000, BAJA
04/04/2025, 4418, Diego Diaz DNI 13742812, SUITE, Miguel Torcuato, 13, 390000, ALTA
16/06/2025, 4419, Diego Fernandez DNI 22510188, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
17/07/2025, 4420, Lucia Gomez DNI 14481784, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
